543,27409121
544,27778057
545,27737477
546,27978285
547,27821336
548,27646789
549,27513185
550,27784206
551,27832382
552,27092610
553,27911783
554,27872232
555,26167760
556,27880755
557,27552525
558,27691781
559,27768366
560,27733970
561,27867973
562,27761454
563,27775883
564,27898958
565,27695958
566,27746914
567,27699216
568,27210998
569,27539840
570,27832813
571,27593144
572,27260850
573,27906810
574,27498066
575,27964023
576,27892443
577,27745935
578,27259954
579,27980949
580,27819026
581,27888698
582,27917018
583,27487313
584,27656005
585,27841685
586,27741674
587,27881112
588,27780057
589,26691230
590,27892990
591,27876556
592,26739414
593,27470203
594,27990159
595,27514884
596,27390257
597,27787271
598,27233816
599,27573826
600,27912703
601,27816696
602,27895321
603,26983807
604,27909603
605,27914478
606,27759178
607,27640350
608,26916130
609,27613858
610,27493615
611,27704346
612,27678002
613,27613674
614,27800700
615,27615267
616,27710554
617,27673004
618,26515137
619,26441754
620,26893570
621,27865848
622,27780671
623,27622672
624,27744974
625,27854456
626,27723149
627,27744911
628,25592153
629,27645928
630,27878010
631,27181014
632,27549842
633,27534487
634,27468480
635,27172915
636,26184939
637,27537938
638,26089980
639,27450727
640,26623018
641,27723728
642,27829105
643,27689399
644,27622282
645,26758821
646,27972627
647,27147396
648,27857886
649,27743575
650,27928676
651,27698271
652,27677942
653,27436296
654,27932689
655,26777952
656,27918140
657,27483892
658,27676782
659,26712761
660,27570707
661,27843865
662,27274828
663,27856630
664,27720719
665,27840587
666,27153661
667,27050075
668,27810628
669,27457339
670,28004849
671,27914267
672,27400089
673,27721951
674,27419859
675,26296247
676,26157875
677,27643858
678,26500410
679,27952365
680,27302747
681,27573784
682,27471817
683,27466380
684,27987660
685,27683909
686,27962912
687,27600388
688,27860903
689,27734169
690,27591155
691,27873087
692,27919544
693,26843356
694,27808212
695,27676949
696,27561237
697,27934689
698,27093623
699,27727863
700,27758141
701,27615932
702,27243393
703,26481171
704,27087458
705,27908601
706,27886599
707,27821926
708,27682509
709,27528847
710,27747696
711,27916643
712,27919430
713,27944633
714,27592558
715,27953663
716,27822007
717,27093710
718,27989935
719,27903019
720,27745900
721,27798307
722,27346683
723,26774296
724,27809386
725,26061498
726,27537339
727,27935331
728,26312538
729,27981883
730,27974570
731,27963965
732,27776686
733,27943595
734,27586605
735,27613201
736,27597380
737,27715849
738,27889809
739,27844617
740,27984727
741,27680016
742,27735119
743,27745160
744,27835577
745,27745691
746,27730617
747,27744181
748,26096764
749,27935460
750,26908064
751,26389244
752,27718023
753,27974973
754,26685279
755,27492887
756,27568958
757,27664662
758,27141400
759,27920006
760,27741061
761,27730507
762,27422166
763,27530268
764,27637229
765,27914796
766,27745761
767,27749900
768,27722731
769,27885336
770,27626394
771,27241648
772,27711965
773,27529549
774,26467360
775,27662450
776,27823465
777,27638379
778,27069548
779,27943824
780,26966310
781,27616780
782,27295307
783,27787738
784,27419628
785,27288208
786,27759376
787,27432271
788,27922742
789,27806431
790,27909415
791,27848223
792,27037456
793,27789879
794,27113851
795,27502343
796,27446074
797,27556027
798,27193859
799,27954918
800,27015124
801,27996451
802,27645861
803,27810587
804,27171499
805,27568257
806,27611233
807,27198212
808,27677821
809,27114599
810,27669800
811,27440474
812,27342571
813,27719659
814,27508852
815,27457304
816,27588028
817,27933092
818,27467462
819,27966042
820,27908046
821,27667978
822,27569179
823,27925192
824,27607363
825,26388693
826,26698463
827,27702479
828,27624385
829,27649908
830,26731841
831,27557268
832,27394934
833,27819344
834,27805632
835,27574620
836,27417665
837,27802062
838,27616893
839,27801044
840,27808024
841,27684855
842,27127999
843,26353529
844,27300241
845,27642843
846,27940199
847,27647985
848,27745827
849,27738041
850,27815469
851,27467601
852,27934638
853,27747514
854,27647169
855,27739392
856,27813420
857,26614358
858,27838874
859,27797061
860,27745914
861,27875803
862,27237020
863,27187309
864,26683424
865,27737522
866,27867912
867,27856614
868,27406084
869,26994081
870,27742878
871,27878858
872,27794011
873,27386615
874,27639344
875,27843487
876,27750627
877,26513030
878,27770065
879,27655453
880,27809796
881,27989361
882,27661480
883,27475037
884,26810286
885,27516578
886,27599620
887,27907467
888,27868504
889,25847081
890,26064769
891,27382805
892,27509714
893,27641480
894,26285071
895,27701653
896,27868806
897,27710798
898,27549131
899,26091478
900,27638561
901,27204680
902,27692927
903,27843184
904,27902030
905,27938847
906,27295809
907,27626126
908,27437031
909,27736262
910,27500314
911,27055170
912,27963999
913,26893538
914,27920704
915,27551126
916,27636493
917,27464411
918,27854870
919,27557337
920,27550431
921,27716743
922,27512860
923,27612320
924,27724913
925,27662202
926,26648415
927,27508913
928,27677962
929,27632550
930,27991713
931,27614976
932,27909228
933,27811398
934,27607281
935,27288093
936,27504793
937,27520454
938,27901559
939,27611224
940,27247902
941,27551438
942,27762859
943,26605608
944,27830912
945,27793936
946,27702662
947,27343766
948,28004824
949,27941443
950,27861188
951,26384946
952,27839932
953,27607599
954,26684422
955,27569146
956,27604802
957,27569329
958,27987829
959,26720576
960,27793332
961,27488547
962,27756019
963,27903514
964,27709870
965,27984810
966,27682699
967,27747450
968,27651139
969,26547488
970,27721351
971,27024588
972,27705580
973,27924145
974,27756125
975,27880782
976,27579598
977,28001402
978,27553153
979,27781446
980,27593286
981,27809120
982,26345378
983,27835416
984,26888097
985,27522103
986,27832194
987,27557458
988,27513406
989,27560760
990,27868560
991,27848116
992,27597051
993,26559906
994,27220779
995,27813566
996,26410450
997,27631953
998,27894817
999,27430013
1000,27980350
1001,27725474
1002,27758211
1003,26685859
1004,27678396
1005,27854663
1006,27493134
1007,27614945
1008,27139272
1009,27951585
1010,27930360
1011,27567525
1012,27738499
1013,27710521
1014,27487439
1015,26440517
1016,27189441
1017,27989378
1018,27931363
1019,27465618
1020,27739726
1021,26900506
1022,27935689
1023,27137389
1024,27715885
1025,27725988
1026,27169706
1027,26698246
1028,27719570
1029,27823048
1030,27617097
1031,27664687
1032,27075628
1033,27510370
1034,27688946
1035,27973348
1036,27665932
1037,27701350
1038,27432650
1039,27487103
1040,27673290
1041,27567014
1042,27895286
1043,27261192
1044,27482083
1045,27665484
1046,27744769
1047,27798462
1048,27810548
1049,27878048
1050,27648295
1051,27355635
1052,26545047
1053,27719191
1054,27965905
1055,26722540
1056,27971890
1057,27825865
1058,27922891
1059,27719753
1060,27759358
1061,27996613
1062,27534921
1063,27687835
1064,27686520
1065,27923412
1066,27276707
1067,27693634
1068,27355252
1069,25948124
1070,27755267
1071,27690504
1072,27649102
1073,26834781
1074,27843645
1075,27762862
1076,27765660
1077,26885760
1078,27414016
1079,27512702
1080,27383352
1081,27436974
1082,26362712
1083,26189393
1084,27276367
1085,27329490
1086,26724534
1087,27534431
1088,27615165
1089,27978714
1090,27677978
1091,27741272
1092,27474852
1093,26938901
1094,27379040
1095,27077385
1096,27726563
1097,27977622
1098,27608376
1099,27793322
1100,27992751
1101,27948211
1102,26295822
1103,26542802
1104,26617556
1105,27717393
1106,27562176
1107,26834752
1108,27918623
1109,27057047
1110,27778876
1111,27842287
1112,27216709
1113,27564691
1114,27805564
1115,27814286
1116,27827560
1117,27691071
1118,27938308
1119,27167621
1120,27817334
1121,27257792
1122,27853519
1123,27742074
1124,26705591
1125,26845607
1126,26090836
1127,27557197
1128,27396453
1129,27430484
1130,27691459
1131,27720295
1132,27759955
1133,27930790
1134,27587105
1135,27387699
1136,27461674
1137,27822614
1138,26262692
1139,27173218
1140,26071891
1141,26266191
1142,27761819
1143,27750422
1144,27420702
1145,26762603
1146,27078562
1147,27137628
1148,26667174
1149,27965574
1150,27586679
1151,27307944
1152,27701036
1153,26528822
1154,27580936
1155,27674801
1156,27854056
1157,27430375
1158,27421816
1159,27638098
1160,27628731
1161,27554355
1162,27684835
1163,27659880
1164,27906342
1165,27492878
1166,27735406
1167,26315990
1168,27043547
1169,27664521
1170,27606991
1171,26353507
1172,27816722
1173,27710176
1174,27299127
1175,27310634
1176,27262329
1177,27730717
1178,26859018
1179,26392104
1180,26708261
1181,27563233
1182,26643513
1183,27941305
1184,27473195
1185,27461894
1186,27164036
1187,27823458
1188,27942321
1189,27797900
1190,27459087
1191,27744932
1192,27613746
1193,27415172
1194,27915580
1195,27145776
1196,27632796
1197,27937212
1198,27787764
1199,27716762
1200,27990866
1201,27906754
1202,27152737
1203,27694246
1204,27185101
1205,27727223
1206,27937697
1207,27886946
1208,27538907
1209,26834163
1210,27618222
1211,27948511
1212,27909191
1213,27482853
1214,27875728
1215,27711244
1216,27821584
1217,26320395
1218,27667892
1219,27878180
1220,27607028
1221,27762873
1222,27766395
1223,27722721
1224,27723676
1225,26453779
1226,27900296
1227,26295941
1228,26937564
1229,27739664
1230,27766956
1231,27535399
1232,28003780
1233,27904440
1234,27677902
1235,27793682
1236,27555818
1237,27435067
1238,27683942
1239,27090575
1240,27668270
1241,27997557
1242,26908517
1243,27680723
1244,27446220
1245,26113890
1246,27491127
1247,27753666
1248,26169553
1249,27527990
1250,26619366
1251,27922284
1252,27901358
1253,27747497
1254,26296159
1255,27785494
1256,27450922
1257,27557505
1258,27765129
1259,27274280
1260,27731821
1261,27996956
1262,27631150
1263,27478670
1264,27833116
1265,27072527
1266,27737713
1267,27899700
1268,27908004
1269,27647733
1270,27784632
1271,27805359
1272,27785726
1273,27671935
1274,27956558
1275,27802747
1276,27940200
1277,25947562
1278,27757725
1279,27398714
1280,27699660
1281,27813502
1282,27713739
1283,27965547
1284,27373089
1285,27616634
1286,27887686
1287,27872029
1288,27704893
1289,27757508
1290,27549942
1291,27851212
1292,27735156
1293,27086928
1294,27259524
1295,27555901
1296,27844892
1297,27745899
1298,27530735
1299,27848401
1300,27734950
1301,27684077
1302,27789659
1303,26145570
1304,27554861
1305,27710920
1306,26733235
1307,26822929
1308,27887599
1309,27647917
1310,27664845
1311,26877956
1312,26609381
1313,27126309
1314,27514012
1315,27851544
1316,27720790
1317,27563225
1318,26267905
1319,27719536
1320,27909748
1321,26708183
1322,28024894
1323,27795376
1324,27448083
1325,27971961
1326,26794765
1327,27733410
1328,27525207
1329,26612673
1330,27710438
1331,27692804
1332,27677359
1333,27759332
1334,27616696
1335,27665173
1336,27845149
1337,27773726
1338,27736541
1339,27662250
1340,27891815
1341,26946348
1342,27942263
1343,27644667
1344,27700575
1345,27711520
1346,27899406
1347,27716555
1348,27820288
1349,27716801
1350,28000209
1351,27917432
1352,27703983
1353,27853031
1354,27586988
1355,27972721
1356,27722794
1357,27416569
1358,27539098
1359,27724814
1360,27663235
1361,27762808
1362,27594960
1363,27798406
1364,27502549
1365,27618527
1366,26534889
1367,27436954
1368,27892146
1369,27719342
1370,27905509
1371,26830321
1372,27930907
1373,27651256
1374,27547007
1375,27722420
1376,27740805
1377,27525978
1378,27563170
1379,27783706
1380,27846140
1381,27687810
1382,27683808
1383,27450003
1384,27113960
1385,26127254
1386,27322320
1387,27976736
1388,27733258
1389,27671499
1390,27789013
1391,27411665
1392,27810739
1393,27329581
1394,26003401
1395,27900337
1396,27934678
1397,27977737
1398,27610557
1399,27901321
1400,27869003
1401,27424482
1402,27569999
1403,27430317
1404,27975467
1405,27978207
1406,27872709
1407,27581530
1408,26931507
1409,27819728
1410,27196529
1411,27638939
1412,27530898
1413,27625900
1414,26690611
1415,27683976
1416,27815737
1417,27828946
1418,28022943
1419,27654934
1420,26165488
1421,27550563
1422,27660004
1423,27844956
1424,27242468
1425,27721203
1426,26987012
1427,27981329
1428,27345565
1429,27721301
1430,26440417
1431,26942241
1432,27420720
1433,27631981
1434,27750992
1435,27738826
1436,27751872
1437,27741185
1438,27324963
1439,27872032
1440,27912283
1441,26340889
1442,27725448
1443,27527547
1444,27127007
1445,26443596
1446,27897893
1447,27461250
1448,27742236
1449,27750193
1450,27661195
1451,26772556
1452,27756232
1453,27790779
1454,26864123
1455,27316128
1456,27664012
1457,27590870
1458,26854077
1459,27725847
1460,27911625
1461,27951935
1462,27730000
1463,27741340
1464,27445823
1465,25578855
1466,26723776
1467,27711647
1468,26823950
1469,27187704
1470,27694466
1471,27704128
1472,27719434
1473,27617194
1474,26455344
1475,27690148
1476,26289861
1477,27823438
1478,27450584
1479,26800142
1480,27830837
1481,27745804
1482,27889217
1483,27564185
1484,27204085
1485,27740105
1486,27664163
1487,27810512
1488,27963000
1489,27770280
1490,27525566
1491,27373041
1492,27996622
1493,27827080
1494,27617046
1495,27338265
1496,27644839
1497,26569837
1498,27635635
1499,27912921
1500,26350859
1501,27655343
1502,27462024
1503,27955545
1504,27585228
1505,27230367
1506,27907774
1507,27945615
1508,27789912
1509,27982785
1510,27876810
1511,27754052
1512,27762819
1513,25845717
1514,27512772
1515,27725209
1516,27929927
1517,27727558
1518,27682962
1519,27516534
1520,27966015
1521,26660980
1522,27940185
1523,27723893
1524,27404079
1525,27631120
1526,27601954
1527,27637925
1528,27391291
1529,28007204
1530,27804006
1531,27758817
1532,27558500
1533,27897099
1534,28004775
1535,27557895
1536,27505645
1537,26777884
1538,27703447
1539,27573567
1540,27469684
1541,27925336
1542,27926637
1543,27682491
1544,27852171
1545,27634581
1546,27360322
1547,27592359
1548,27728846
1549,27463064
1550,27856486
1551,27988258
1552,27436430
1553,25955139
1554,27171406
1555,27815108
1556,27480733
1557,27978235
1558,27569475
1559,27471259
1560,25947605
1561,27759743
1562,27562983
1563,27620985
1564,27472810
1565,27847048
1566,27493858
1567,27718378
1568,26908812
1569,27825714
1570,27624354
1571,27541694
1572,27742535
1573,26892597
1574,27348081
1575,27819935
1576,27474684
1577,27891732
1578,26408815
1579,27746368
1580,27210313
1581,27933718
1582,27506175
1583,27504844
1584,26390663
1585,27924310
1586,27674707
1587,27734808
1588,28001313
1589,27724942
1590,27779975
1591,26019522
1592,28006440
1593,27478506
1594,26712577
1595,27353455
1596,27728420
1597,27741511
1598,26637597
1599,26401667
1600,27149459
1601,27828956
1602,26599795
1603,27116311
1604,27567619
1605,25758043
1606,27734936
1607,27779801
1608,27790342
1609,27803495
1610,27877494
1611,27701176
1612,27730035
1613,27240026
1614,27950432
1615,27700656
1616,27641188
1617,27254533
1618,27581238
1619,27754411
1620,27621328
1621,27935712
1622,27823401
1623,25847101
1624,27896918
1625,27841618
1626,27403137
1627,27745189
1628,27499906
1629,27763064
1630,27868091
1631,27816025
1632,27719712
1633,27890056
1634,27881233
1635,27628503
1636,27741976
1637,27936289
1638,27648145
1639,27638592
1640,27865430
1641,27771965
1642,26694250
1643,27529654
1644,26855406
1645,27860155
1646,26859737
1647,27534278
1648,27504502
1649,27522684
1650,28070012
1651,27690380
1652,27762824
1653,27748032
1654,27423701
1655,27632162
1656,26318277
1657,27800425
1658,26982668
1659,27722147
1660,27311821
1661,27525409
1662,27419829
1663,27717996
1664,27949433
1665,27967590
1666,27639880
1667,27978759
1668,27706863
1669,27616493
1670,27907336
1671,27758809
1672,28004765
1673,27050179
1674,27764798
1675,26657860
1676,27635283
1677,27533842
1678,27650450
1679,27697708
1680,27503459
1681,27719250
1682,27535051
1683,27839527
1684,27956011
1685,27263621
1686,26633777
1687,27543303
1688,26457825
1689,26087412
1690,27702633
1691,27595148
1692,27896449
1693,27672761
1694,27786113
1695,27569465
1696,27945600
1697,27996980
1698,27725019
1699,27947420
1700,27326969
1701,27749810
1702,27424444
1703,27934722
1704,26214699
1705,27918485
1706,27062636
1707,26729865
1708,27647706
1709,27747774
1710,26418247
1711,27672446
1712,27713293
1713,28006215
1714,27738598
1715,27805418
1716,27840088
1717,27412359
1718,27758795
1719,27974784
1720,27450807
1721,27924242
1722,27735728
1723,27443307
1724,27530989
1725,27892045
1726,27769504
1727,27957763
1728,27914813
1729,27808047
1730,27676114
1731,26675603
1732,27750207
1733,27554558
1734,27674731
1735,27689236
1736,27757798
1737,27779966
1738,27478531
1739,27628694
1740,27907140
1741,27877391
1742,26668946
1743,27888052
1744,27639321
1745,27587255
1746,26930166
1747,27729925
1748,27747608
1749,27750513
1750,27847986
1751,27930428
1752,27487098
1753,26768933
1754,27621556
1755,26956874
1756,27866868
1757,27672748
1758,27735057
1759,27468355
1760,27641861
1761,26247007
1762,27910737
1763,27985227
1764,27947998
1765,27137663
1766,27817458
1767,27673774
1768,25953846
1769,27679930
1770,27842932
1771,27732247
1772,26753036
1773,27522270
1774,27669523
1775,27662425
1776,27823414
1777,27322641
1778,27784086
1779,27964261
1780,27816617
1781,27888543
1782,27550701
1783,27946959
1784,25968929
1785,27720201
1786,27538894
1787,27745605
1788,27667915
1789,27958249
1790,27754327
1791,27724208
1792,26246195
1793,27865911
1794,27716925
1795,27034426
1796,27937368
1797,27666434
1798,27823967
1799,27709544
1800,27923686
1801,27433990
1802,27168319
1803,27878149
1804,27791391
1805,26731740
1806,27965884
1807,27881551
1808,27450146
1809,26359188
1810,26669142
1811,27666325
1812,27231018
1813,26789017
1814,27996514
1815,27523657
1816,27905532
1817,27949428
1818,27468428
1819,27037286
1820,27716100
1821,27838143
1822,27531101
1823,27824469
1824,27932607
1825,27754149
1826,26092364
1827,27589342
1828,27717188
1829,27725310
1830,27488727
1831,27765769
1832,27887812
1833,27934605
1834,27661776
1835,27748614
1836,27654127
1837,27534518
1838,27426833
1839,27543315
1840,27667871
1841,27821523
1842,27808450
1843,27845241
1844,27696382
1845,27702578
1846,27786632
1847,27757898
1848,27696283
1849,27705659
1850,27533989
1851,27961249
1852,27837349
1853,27918234
1854,27483633
1855,27651511
1856,27987334
1857,27642526
1858,27667587
1859,27286259
1860,27670263
1861,27625319
1862,27400637
1863,27905831
1864,27601142
1865,27940086
1866,26170639
1867,27944723
1868,27872283
1869,27196488
1870,27805085
1871,27287726
1872,27814565
1873,27939407
1874,27173040
1875,26644645
1876,27784072
1877,27757230
1878,27785076
1879,27878605
1880,27745856
1881,27526683
1882,26170521
1883,26316079
1884,27761938
1885,27786050
1886,26960698
1887,27277785
1888,27701081
1889,27693951
1890,27818889
1891,27734912
1892,27389191
1893,27759447
1894,26527449
1895,27478413
1896,27704211
1897,27164986
1898,27841581
1899,27710279
1900,27325843
1901,27132685
1902,27709020
1903,27840122
1904,27144058
1905,27731748
1906,27165378
1907,27407493
1908,27591930
1909,27720447
1910,27915868
1911,27166309
1912,27452778
1913,27760609
1914,27113810
1915,27538880
1916,27534852
1917,27599435
1918,27259122
1919,27473728
1920,27845100
1921,27909655
1922,27534983
1923,27979446
1924,27716937
1925,27735313
1926,27495414
1927,27991168
1928,26736405
1929,27831560
1930,27717519
1931,27716025
1932,27895071
1933,27889779
1934,27333516
1935,27204675
1936,27412533
1937,27956910
1938,28068160
1939,27707316
1940,27582272
1941,27791258
1942,26577971
1943,27782279
1944,27689211
1945,27635778
1946,27792476
1947,27677885
1948,27966970
1949,27846692
1950,27073689
1951,27962058
1952,27949467
1953,27216500
1954,27955468
1955,27706849
1956,27715648
1957,26475831
1958,27923307
1959,27226856
1960,26295885
1961,27503471
1962,27687183
1963,27743144
1964,27883386
1965,27847675
1966,27737101
1967,27510712
1968,27792386
1969,27651327
1970,27599138
1971,27726608
1972,27325897
1973,27976175
1974,27355376
1975,27756203
1976,27588533
1977,27727501
1978,27502272
1979,27758643
1980,27805657
1981,27702566
1982,27874335
1983,27822966
1984,27857629
1985,27793708
1986,27618741
1987,27697346
1988,27792499
1989,27842590
1990,27893331
1991,27548252
1992,27846857
1993,27805723
1994,27784937
1995,27875884
1996,27794387
1997,27890675
1998,27451557
1999,27778945
2000,27657468
2001,27647576
2002,27930132
2003,26089678
2004,26720386
2005,26684928
2006,27650497
2007,27088743
2008,27250607
2009,27481051
2010,27694847
2011,27669637
2012,27981107
2013,27779945
2014,27912249
2015,27018904
2016,27822341
2017,27417352
2018,27759993
2019,27013102
2020,27410405
2021,26154362
2022,27729941
2023,26924176
2024,26590477
2025,27944570
2026,27725616
2027,26888394
2028,27136683
2029,27280925
2030,26342321
2031,27757337
2032,27558746
2033,27827106
2034,27974456
2035,27397560
2036,27391604
2037,27854589
2038,26090149
2039,27304905
2040,27887706
2041,27827610
2042,26570839
2043,27877359
2044,27569415
2045,27739221
2046,27613143
2047,26614448
2048,27465896
2049,27674974
2050,27513303
2051,27647991
2052,27857012
2053,27881398
2054,27895210
2055,26951920
2056,27746356
2057,27450546
2058,27789570
2059,27773923
2060,27232563
2061,27227079
2062,26285108
2063,27716391
2064,27587982
2065,27951370
2066,27263362
2067,27826387
2068,27878833
2069,27381604
2070,27849122
