45840088,43459010,52069599
2956522,2160900,3356830
154735048,154987980,154988374
69310339,1399548,1491079
153092225,153334874,147013596
153085192,150910911,151988839
145861018,150788093,145924879
150863809,150142260,153338037
37061427,79467061,53553965
1390547,1399548,1491079
153092225,153623738,150910911
153083842,153083394,149136783
2056240,3392754,2700029
45840088,36141868,1242462
1426698,1906076,1400615
1314153,1906076,35964055
4589423,2426310,2259087
47417750,1017510,52069599
45840088,3954426,3461718
45840088,12684658,3954426
45840088,1906076,2426310
1067537,147383943,69186167
143921400,84738530,3168901
2874170,1906076,52069599
154813137,154813246,154988687
154813361,154735289,154988687
20958841,3356741,2704607
76204418,2207652,14907333
152795851,14907333,52069599
3473081,2874170,1906076
87397715,55323010,54033491
62201552,1021803,2316068
102313627,1877741,1531311
54150696,141955840,4832181
76619016,143921400,71746068
11567688,49250768,36141868
1568073,53219972,52169225
1809032,70628617,42130760
56491378,67810483,69310339
3775075,2300436,1242462
150454993,153302938,148827454
3473081,43459010,52069599
154988936,154812787,154813063
154988490,154735339,155011103
154987868,155011221,154812711
69310339,1242462,30022603
45626148,13971628,147383943
54861640,43459010,65833731
1390547,69310339,1031359
6301808,79115219,127953071
1390547,3356741,1491079
1172123,3734830,2695894
146997298,147027621,149136783
1809032,14907333,1642743
20958841,2207652,1491079
144752448,71591669,110170085
154813361,155011338,154987980
56138666,154142996,2998638
53159114,1915398,3065871
3473081,4909388,2426310
1789320,69310339,1906076
1838472,1303333,3834414
45840088,46582065,12684658
153085192,153092225,151988839
154735289,154813458,154988687
45840088,3473081,52069599
1906076,127992598,2426310
119845464,1392601,1017510
1392601,49098299,102313627
61713192,152795851,1491079
153623738,153338037,149136783
151690708,134669206,4500983
55323010,61512042,73576639
11567688,2300436,1242462
106781874,37061427,53219972
3392754,13129748,3356741
42130760,20958841,34272570
150142260,153338037,150910911
1112922,69310339,14907333
147022074,153623738,150788093
146997298,150788093,148672253
144861777,153888789,153202735
154812888,154813137,154813063
69310339,55787869,153530751
1399548,43459010,1906076
154989104,154813205,154988814
3392754,2407300,3356741
30022603,2251260,3356830
45710157,38925886,44761517
6301808,70628617,1242462
60480296,1525124,2721871
45840088,14907333,1491079
1467824,36141868,14907333
3473081,2874170,1399548
55547288,45408251,3461718
113894370,108445445,3912925
153196312,153927835,153202735
102822569,140557082,102940663
45408251,3461718,2426310
154812653,154813246,154988687
2145018,69310339,1242462
144861777,153195284,153202735
154813063,154987980,154988687
45840088,1399548,4909388
1328886,38925886,34763631
1525124,36141868,46216265
1242462,3356830,2429726
3473081,2874170,4909388
11567688,36141868,1242462
40520180,48046874,28220068
69310339,55787869,34763631
2407300,1017510,52069599
154735289,154735339,154988278
143055130,46929123,64490234
154989104,154813297,154813428
1568073,1443478,1328886
53694641,89274979,94455358
155011338,154812787,154813063
1467824,28943808,52069599
1838472,1391783,1642743
1472016,3613347,43704692
3606584,43942858,108445445
154735048,154735289,154813458
69310339,1399548,3356741
154813137,154735339,154988374
54861640,65833731,34446620
1293096,54033491,1431563
154735048,155011338,154735339
69310339,154190964,14907333
154735048,154813137,154813246
1899986,3014268,52069599
153085192,153083394,151988839
3966620,2992686,1328886
153092225,153083394,147174814
83237872,2542130,43033039
16654122,1125796,2783423
153632625,153083394,150910911
153859787,139913429,153888789
153859787,134936491,153888789
154988936,154735048,154813063
49932163,2093804,52069599
154988936,154813361,154813246
56406601,143055130,138639490
52069599,14907333,4500983
1809032,51508162,2956522
154988687,154988374,154813063
3473081,4909388,52069599
28500003,102313627,1392601
49250768,11567688,142946774
45840088,1426698,14907333
8282021,2992686,14907333
1325096,42130760,1390547
154190964,1254550,4500983
1906076,1021803,1369580
6301808,1390547,14907333
76619016,50241690,41386541
11567688,1906076,1491079
14907333,1242462,1491079
1399548,3356741,1242462
154988490,155011338,154813246
154813137,154988374,155011103
3473081,2874170,52069599
79115219,2429726,127953071
4109059,3356741,1242462
153859787,153927835,134936491
48824632,76204418,3356741
61713192,4109059,77464374
150787648,147013596,150910911
58854910,14907333,4582262
150140552,153083842,147022074
2407300,3356741,1531311
143921400,65215421,47260902
46029145,1172123,3734830
154347010,4909388,52069599
70870115,136491556,63407991
56491378,1390547,3356741
45840088,54116486,1491079
66057961,70870115,63407991
154813297,154813428,154812711
154813331,154813205,154988814
153082969,150788338,145860804
4087576,3766065,4888676
1809032,1472016,34272570
46931916,1399548,3356741
154813458,154812653,154813246
4589423,1443478,1391783
85413505,48139588,4380222
1126378,45710157,3302103
57847827,154326708,149586213
77265704,4887209,2695894
3775075,2300436,4589423
2874170,1906076,127992598
1789320,3356741,52069599
153083394,145860172,147174814
45794973,1540582,52069599
2874170,4909388,2426310
37061427,53219972,1242462
45840088,3356741,52069599
60480296,46216265,2721871
3855752,78700452,52069599
36141868,2903228,4589423
46186746,47204854,25860511
48046874,69310339,1242462
150142260,150788093,147174814
150140552,146997298,151988839
8282021,2992686,3302103
153302938,75174699,153934567
154813428,154987868,143529220
52169225,53219972,2093804
146803681,153623738,153083628
154735048,154813361,154988278
54150696,3421539,136149036
11567688,1242462,142946774
45840088,77464374,52069599
141955840,6301808,52115867
2788361,41386541,1481725
83237872,95221369,56239509
147002088,148588172,148672253
69310339,1399548,14907333
1467824,3954426,1443478
149133136,147022074,145924879
154813137,154812787,154813361
2207652,3356741,1491079
64466412,46839109,44506734
149136754,147027621,150788093
154988936,154812653,154988687
153964536,150454993,153302938
8384731,147383943,1924903
2686664,3966620,2783423
49250768,152795851,69310339
71152528,47099322,45710157
20958841,14907333,2704607
1467824,30324180,53255551
3473081,3356741,14907333
3473081,43459010,2874170
148672253,153091742,149136783
56491378,67810483,1491079
23341408,28220068,4430357
1325096,41620945,3613347
154988490,154813246,155011103
102313627,2407300,3356830
144752448,3337706,71591669
23341408,43704692,58241574
2207652,2160900,4832181
2003464,3049158,38925886
43459010,4909388,154347010
150140552,148672253,153338037
1325096,49098299,1017510
154812787,154988687,155011103
45840088,43459010,4909388
150140552,153085192,147013596
145924879,147174814,149136783
3606584,43942858,3912925
62201552,1021803,14907333
1482993,36141868,1017510
2783423,1172123,59608575
45840088,1399548,3356741
3473081,1426698,1390547
150787648,153083394,145860356
6301808,89274979,4068127
49250768,1073077,3568167
45840088,3392754,14907333
1390547,30022603,1491079
49098299,1242462,52069599
149133136,149133548,148588172
154735048,154988490,154988374
2407300,3356830,1491079
56138666,64078266,51774662
54755388,38925886,2695894
20958841,76204418,3119590
49098299,30022603,52069599
141955840,6301808,53159114
3515479,1073077,3568167
154735048,154988490,154735339
4909388,1399548,2426310
3763981,4052622,52069599
68829712,3966620,67378503
1331520,1531311,48030327
154988936,154813361,155011103
147027621,145927398,153338037
42829355,142604581,42097517
11567688,69310339,1906076
68423245,4052622,14907333
49250768,1729609,2767450
11567688,1242462,4589423
154813361,154813458,154812787
1399548,14907333,3274239
130322953,89274979,94455358
45840088,3473081,1399548
144861777,139913429,153202735
3606584,55787869,65671247
2863549,55787869,34763631
65833731,14907333,52069599
154735048,154735289,154813361
119273921,44147851,135421806
1568073,13129748,1443478
13129748,55389685,1303333
11567688,1399548,14907333
11567688,36141868,3989718
47106535,2407300,52069599
1443478,3989718,142946774
45840088,1789320,152795851
154813297,154813428,155011221
153083842,148588172,149136754
154812588,154987868,154812711
70068489,48369061,154029862
1404256,154142996,58019838
34272570,14907333,4589423
45840088,2874170,1399548
74371096,3356741,14907333
52169225,64423946,4589423
45840088,2874170,4909388
16654122,45710157,34763631
11567688,45840088,14907333
113894370,44147851,136149036
145067392,77265704,45710157
20958841,76204418,25860511
14907333,52967718,3274239
155011338,154813458,154812653
3473081,14907333,54116486
3473081,152795851,1242462
1906076,2874170,1399548
1426698,2093804,1242462
1568073,1242462,1443478
135863185,143112572,150475229
49250768,34446620,1073077
1390547,69310339,1348893
2686664,49880744,1125796
