45840088,69310339,1390547,1906076,1491079
154813361,154988490,154988374,154813246,154813063
1295184,69310339,1399548,3356830,52069599
154988936,154735289,154735339,154988278,154813246
154989104,154813331,154987868,154813205,154812711
45840088,1399548,2874170,4909388,2426310
154988124,154987868,154813428,154988814,154813205
45840088,3473081,43459010,4909388,1399548
154812888,154735048,154735339,154987980,154812787
152795851,1399548,14907333,1390547,52069599
149133136,146803681,153623738,148588172,153082969
154988936,154735289,154988490,154735339,154813246
62201552,11567688,1390547,1906076,14907333
150140552,153082969,147022074,150142260,153085192
11567688,13129748,3775075,2300436,4589423
46582065,12684658,45408251,69310339,14907333
1399548,1906076,3356741,3663078,14907333
45840088,11567688,152795851,1399548,1242462
154988936,154735289,154812888,154988374,154813063
154988124,154813331,154813428,154813205,154812711
154989104,143529220,154987868,154813205,154813297
149133136,150142260,145860804,147174814,149136783
154813361,154988490,154812787,154987980,154813246
23341408,49098299,13129748,1242462,1531311
154735048,154813063,154987980,154735339,154988687
1399548,3473081,152795851,1906076,14907333
153632625,104567850,150139883,150788093,145927398
42130760,70628617,40520180,3356830,41620945
154735048,154813361,154813458,154988278,154813063
154989104,154812588,154988124,154813205,154988814
154813361,154735289,154987980,154988374,154813063
45840088,49250768,152795851,1399548,52069599
154988936,154812888,154813458,154988278,155011103
45840088,17151960,3473081,1242462,1491079
154989104,154813297,154813331,154812588,154813428
154989104,154813297,154813428,154987868,154813205
153196312,153927835,153195284,153888789,153202735
49098299,1392601,102313627,63741147,52069599
146803681,145860804,149137477,145927398,150863809
155011103,154813137,154988687,154813246,154735289
154813297,154987868,154813428,154988814,154813205
20958841,76204418,14907333,3356741,2704607
154812888,154813361,154813137,154987980,154988687
154813297,154813331,154813428,155011221,154812711
153927835,153195284,153888789,153859787,134936491
154988936,154735289,154987980,154988278,154813361
154813137,155011338,154988374,154812653,154813246
154812888,154735289,154735339,154812653,154813063
154813297,154735091,154813428,154813331,155011221
146803681,147174814,153338037,145927398,49003949
1325096,49098299,1809032,69310339,4832181
45840088,3473081,49250768,1242462,1491079
143921400,51508162,2207652,46186746,1242462
154989104,154988124,155011221,154988814,154813205
150140552,153085192,148588172,147002088,147174814
1295184,2407300,49098299,102313627,1392601
153196312,134936491,153195284,153888789,17065662
150787648,150863809,150788093,153091742,153082969
1443478,3775075,36141868,1242462,142946774
153085192,153082969,146997298,145860356,153092225
45840088,3473081,1426698,1906076,1491079
146803681,149136754,149133548,153623738,150142260
4909388,3473081,43459010,1906076,1399548
42130760,1242462,43790428,32085837,3356830
2767450,2783423,45710157,3734830,35964055
144861777,153927835,153195284,153888789,153202735
154987868,154813428,155011221,154988814,154812711
11567688,1443478,54493811,3989718,142946774
45840088,1399548,152795851,1906076,52069599
41620945,51508162,2207652,2160900,37061427
11567688,3473081,69310339,45840088,3356741
154735048,154812888,154813063,154813246,154988687
150787648,150140552,104567850,153083628,149136783
147002088,153334874,145860804,153623738,150910911
154988936,154813246,154812653,154988374,155011103
2407300,87792604,13129748,47204854,1017510
3356741,2407300,47417750,1017510,52069599
154812888,154735048,154735339,154988374,154813063
150454993,153302938,75174699,148827454,153934567
58019838,1399642,56138666,2998638,70665390
142946774,49250768,13129748,1242462,1443478
20958841,14907333,1491079,3356741,2704607
145860804,150788338,145860172,149137477,147027621
28943808,1390547,2772325,3356830,1303333
154812888,154735289,154812787,154988374,154988687
1443478,13129748,142946774,1242462,4589423
147002088,146803681,153083842,148588172,153632625
154735048,154813137,154812653,154813361,154813063
154735048,154813137,155011103,154988278,154988687
154812888,154735289,154812787,154812653,154813246
1472016,1482993,3613347,1906076,52069599
43459010,1906076,2874170,2426310,52069599
153196312,144861777,153859787,134936491,153888789
153091742,150139883,145860804,147027621,145927398
154812888,154813361,154988490,154735339,154988374
2407300,69310339,49098299,1399548,1242462
154813458,154812787,155011338,154812653,155011103
152795851,3392754,69310339,3356741,1242462
46186746,49098299,1390547,4832181,47204854
154735048,155011338,154735339,154813246,155011103
154813361,154988490,155011103,154987980,154813063
41620945,1390547,1303333,49979829,70628617
154735048,154813137,154813063,154812787,154988687
11567688,2300436,13129748,1242462,1443478
153632625,153334874,149133548,145927398,151988839
45840088,11567688,1399548,14907333,52069599
150787648,147022074,145860804,147174814,151988839
23341408,63741147,49979829,52069599,1531311
154735339,154988687,154988374,154988278,155011103
11567688,3473081,69310339,1906076,14907333
42130760,49098299,1899986,1390547,30324180
1646321,2429726,13129748,2863549,1242462
150140552,150139883,145860356,153338037,153091742
2251260,1390547,2407300,1348893,1491079
77265704,1369580,45710157,3734830,140377687
45840088,1399548,2874170,1906076,52069599
69310339,1906076,14907333,1242462,52069599
154813331,143529220,155011221,154988814,154812711
153632625,148672253,153083628,150788093,149136783
154813458,154813063,154812653,154988278,155011103
145067392,140377687,1369580,45710157,35964055
1325096,1467824,28220068,1017510,1242462
145860804,147013596,153338037,153091742,150910911
11567688,1906076,3392754,69310339,1399548
20958841,1491079,3356741,3119590,2704607
153196312,144861777,153859787,153927835,153202735
42130760,51508162,63741147,69310339,55389685
154812888,154813137,154735048,154988374,155011103
152795851,1390547,1399548,3356741,1242462
154812787,154735289,154813458,154735339,154813361
3392754,13129748,3356741,1017510,52069599
45840088,3473081,43459010,1906076,1399548
146803681,153623738,150139883,150788093,150910911
53694641,2903228,13129748,1443478,3435591
154988278,154988490,154988374,154813246,154988687
70628617,25860511,43704692,2772325,52069599
154813297,154987868,154813205,154988814,154812711
154813137,154813458,154735289,154813246,154813063
11567688,3473081,69310339,1242462,52069599
3855752,46100108,2700029,1242462,52069599
153083842,146803681,146997298,148588172,153338037
154735048,154812888,154813458,154988278,154735289
150863809,147022074,150142260,153083394,153091742
14907333,20958841,76204418,3356741,1491079
1392601,69310339,2407300,1242462,3356830
154813428,154813331,154988124,154813205,154988814
41620945,55389685,4832181,47204854,1531311
153632625,147022074,150139883,147027621,145861018
154735048,154813361,154987980,154988278,154813063
102313627,2407300,3356741,131912533,1531311
1906076,3392754,69310339,1399548,1390547
154812588,154813297,154813331,154988124,155011221
11567688,3775075,1242462,142946774,1443478
23341408,51508162,69310339,49979829,58241574
45840088,69310339,1399548,1242462,52069599
144861777,153859787,153927835,139913429,153202735
2903228,3775075,13129748,4540398,1242462
150787648,153085192,153083394,146997298,149136754
145924879,145860172,150788093,145927398,151988839
154735339,154813361,154813063,154988374,155011103
1789320,69310339,1906076,3356741,52069599
154989104,154813297,154813331,154812588,154813205
56138666,1399642,2998638,58019838,1094415
144861777,153927835,153195284,153888789,153859787
154988124,154812711,154813428,155011221,154813297
150787648,150788338,146997298,153091742,151988839
45840088,3473081,1906076,14907333,1491079
43459010,2874170,1906076,154347010,2426310
154988490,154812787,154987980,154988278,154735339
154812787,154813361,154735289,155011103,154813137
154812888,154735048,155011338,154988374,154813063
45840088,3473081,17151960,1399548,1242462
45840088,3473081,1390547,77464374,52069599
11567688,69310339,1399548,1390547,52069599
58019838,56138666,154142996,70665390,2998638
154989104,154987868,154812588,155011221,154812711
153632625,151988839,145860804,153338037,145924879
45840088,3473081,2874170,43459010,2426310
3473081,154347010,1906076,43459010,2426310
154735289,155011338,154987980,154812653,154988278
154988936,154735289,155011338,154988374,155011103
6645312,1838472,34272570,1443478,1242462
28943808,23341408,76204418,1906076,4832181
154813428,154813331,154812588,154988814,154812711
43790428,2607201,43704692,1017510,52069599
154989104,154812588,154735091,154987868,154812711
1467824,28943808,53255551,30324180,1531311
154735048,154813137,154812787,154987980,154813063
154988936,154812888,154735289,154988278,154813063
150863809,153083394,146997298,147174814,145924879
13129748,2300436,1242462,1443478,4589423
154813458,154987980,154988374,154988278,154988687
154812888,154735048,154735289,154988278,154813063
154813428,154813331,154987868,155011221,154988814
45840088,3473081,1390547,1399548,77464374
150140552,153082969,147013596,153338037,151988839
142946774,53694641,2903228,1443478,1242462
11567688,3392754,1399548,1242462,52069599
54861640,65833731,1906076,1242462,52069599
153082969,153083628,147013596,145860804,147027621
153085192,148588172,147013596,153091742,153092225
154989104,154812588,154813428,155011221,154813297
154813361,154813137,154988687,154812653,155011103
154735289,155011338,154987980,154812653,154813137
2207652,34272570,13129748,58241574,41620945
154987868,154812588,154813428,154988814,154812711
11567688,69310339,3356741,152795851,52069599
154987868,154813331,154988124,154813205,154812711
154813361,154813458,154987980,154988278,154988687
153082969,153632625,153083842,153091742,153092225
155011221,154813297,154988124,154813205,154812711
145860356,147013596,145860172,150142260,153632625
154735048,154813137,154735339,154987980,154735289
42130760,1906076,32085837,1242462,14907333
11567688,3775075,1443478,1242462,4589423
12684658,69310339,3954426,2426310,14907333
153196312,144861777,153859787,153927835,134936491
154812888,154735289,154988490,154735339,154813063
1472016,37061427,48046874,69310339,52069599
149133136,149136754,150788093,153338037,149136783
154812588,154813331,154987868,154813205,154988814
154988687,154813137,154812787,154987980,154735339
154813458,154735339,154812653,154813246,154813063
154813297,154813331,154987868,155011221,154813205
154812787,154813361,154735339,154812888,154988278
154735048,154813361,154988687,154812653,155011103
45840088,3392754,1906076,3356741,14907333
3392754,152795851,1906076,3356741,1242462
154987868,154813428,154812588,155011221,154988814
45840088,1906076,2874170,4909388,154347010
3356741,51508162,47204854,1242462,52069599
3392754,2407300,3356741,1017510,52069599
45840088,3473081,1906076,69310339,1399548
1906076,40520180,1017510,47204854,55389685
154989104,154988124,143529220,155011221,154812711
11567688,45840088,1399548,3356741,52069599
154988936,154735048,155011338,154735339,154987980
20958841,76204418,2207652,3356741,3119590
154988936,154813361,155011103,154988374,154813063
45840088,3473081,43459010,1906076,52069599
154812888,154813137,155011338,154988687,155011103
17151960,69310339,1906076,3356741,1242462
154735048,154735289,154813458,155011338,154813246
153196312,153927835,153195284,134936491,153202735
56138666,154142996,58019838,70665390,1094415
1399642,154142996,56138666,58019838,1094415
1467824,40520180,49098299,69310339,43704692
1325096,48046874,1906076,47204854,3356830
154988936,154735289,154813137,154812653,154813063
154988936,154735289,154812888,154812653,154813246
60480296,46216265,2721871,1525124,54451255
154735048,154812888,154812787,154988687,154735339
154989104,154812588,154735091,154988124,155011221
45840088,46582065,3954426,69310339,45408251
147002088,149133136,145861018,147027621,153091742
1482993,1390547,1369580,4430357,32085837
154735289,155011338,154988374,154812653,154813246
1472016,1482993,1906076,69310339,43704692
3473081,43459010,1906076,2426310,52069599
154988936,154812888,154813246,154812653,154988278
45840088,3473081,3392754,1906076,3356741
28943808,34272570,2772325,3356830,1303333
11567688,1399548,69310339,152795851,1906076
154812888,155011103,154735339,154813246,154813063
56138666,154142996,58019838,2998638,1094415
154813361,155011338,154987980,154988490,154988278
54861640,43459010,65833731,1426698,1400615
154735048,154735289,154813458,154988490,154813063
145067392,77265704,45710157,3734830,140377687
153083394,150139883,145860172,148672253,145924879
154989104,154812588,154813331,154987868,154813205
154988936,154813137,154813458,154735339,155011103
153085192,153334874,149133548,153083394,153091742
153085192,147013596,145860356,150788093,149136783
153196312,144861777,134936491,153195284,153859787
154988936,154813361,154813458,154988374,154813137
1809032,62201552,43704692,1242462,2607201
154735048,154813137,154812653,154813246,154813063
76204418,2207652,3356741,3119590,2704607
45840088,69310339,1906076,152795851,1242462
45840088,3392754,152795851,1906076,3356741
20958841,2207652,14907333,3119590,1491079
11567688,3473081,1906076,1242462,1491079
154812888,154735289,155011338,154812787,154813246
28943808,42130760,51508162,63741147,3356830
20958841,76204418,2207652,3356741,2704607
147002088,150787648,153083394,145860804,147027621
154812888,154735289,154988490,154812653,154988687
154988936,154735289,154735339,154988374,154813063
2407300,3392754,13129748,3356741,52069599
1887833,2767450,2695894,3734830,35964055
154813428,154735091,154987868,154813205,154988814
150788338,148672253,153334874,153338037,151988839
14907333,68423245,4052622,54116486,52069599
45840088,1906076,152795851,1399548,1242462
51132453,153302938,75174699,74447837,153934567
76204418,2704607,2207652,14907333,1491079
147002088,153083628,147022074,145860356,150910911
154988278,155011338,154988490,154813246,155011103
154813137,154735289,154735339,154988374,154813361
3473081,43459010,1906076,1399548,2426310
23341408,2956522,69310339,43790428,3356830
150863809,147022074,153083628,153338037,153623738
45840088,3473081,43459010,1399548,52069599
153085192,153083394,146997298,145860356,147022074
154812888,154813137,154735339,154812653,154988278
153632625,153334874,149136754,145860356,153338037
1809032,1472016,34272570,52069599,1325096
3473081,1399548,3356741,1242462,1491079
154813137,154988490,154813063,155011338,155011103
1906076,34272570,43704692,3356830,2607201
154988936,154813361,154988490,155011103,154813063
3473081,47106535,14907333,52069599,1491079
102313627,2251260,1242462,3356830,1390547
13129748,3775075,36141868,142946774,1242462
45840088,152795851,1491079,14907333,52069599
154813361,155011338,154735339,154813246,154988687
154813137,155011338,154735289,154988278,154988687
1809032,1443478,36141868,1242462,142946774
150454993,103319620,74447837,148827454,153934567
153092225,153334874,145860356,149137477,145927398
153082969,146997298,147013596,150788093,145924879
154813137,155011338,154988687,154735289,154813063
154812888,154735289,154813458,154988490,154813063
55547288,45016361,45840088,2426310,46582065
154813297,154813428,155011221,154813205,154812711
154735339,154988936,155011338,154812787,154988687
3473081,43459010,1399548,2426310,52069599
154989104,154812588,154813205,154988814,154812711
2903228,36141868,1242462,4540398,4589423
2300436,13129748,142946774,1443478,4589423
3473081,1906076,1399548,2426310,52069599
147002088,150787648,145861018,145860356,153083628
45840088,69310339,47106535,1906076,52069599
154987868,154813297,154813331,154812588,154813205
45840088,3473081,1399548,2426310,52069599
153302938,75174699,103319620,148827454,153934567
11567688,3392754,4010938,113894370,3855752
1809032,1789320,34272570,43704692,2772325
154813361,154988490,154987980,154812653,154813246
153085192,145860804,150139883,150142260,145860356
153196312,144861777,153859787,153888789,153202735
45840088,11567688,1906076,14907333,52069599
154735048,154812888,155011338,154988936,154813063
45840088,3473081,152795851,14907333,1390547
154812888,154735289,155011103,154812787,154988687
56491378,1390547,1399548,69310339,1491079
45840088,1399548,1491079,1906076,52069599
11567688,3775075,2300436,142946774,4589423
1392601,69310339,2251260,3356830,1491079
149133136,153092225,150788338,148588172,149137477
154812888,155011338,154735339,154813246,154988278
46186746,1899986,69310339,14907333,1242462
69310339,46186746,49098299,43790428,1390547
11567688,45840088,1390547,1399548,1491079
45840088,3473081,52069599,14907333,1491079
154988490,154735339,155011338,154988278,155011103
154988936,154813137,154987980,154813246,154988687
155011338,154987980,154988490,154988374,155011103
1399548,2874170,1906076,43459010,3473081
150787648,149133136,153083394,149136754,147002088
30324180,2607201,1899986,43704692,1531311
153092225,153632625,146997298,145860804,150863809
154812888,155011338,154813063,154813246,154988687
147002088,153083842,150142260,149136754,150788093
150140552,147022074,151988839,148588172,149136783
154988936,154813361,154988374,154813246,155011103
11567688,1242462,13129748,1443478,142946774
45840088,152795851,1399548,3356741,52069599
1399548,3392754,152795851,1906076,1491079
154812888,155011338,154813063,154988490,154988687
144861777,153927835,153859787,17065662,153202735
154812888,154813137,154988490,154735339,154735289
154812888,154813361,154988490,155011338,154813246
154812888,154813137,154988490,154812787,154813063
69310339,1399548,1242462,63741147,52069599
1467824,42130760,43704692,1017510,58241574
154735048,154735289,154987980,154988278,154988687
2956522,34272570,69310339,49979829,1017510
154812888,154735289,154988490,154813458,154813361
154988936,154813137,154988490,154812888,154813361
154988936,154735048,154988490,154812787,154813063
11567688,2300436,142946774,1443478,4589423
154988490,154812888,155011338,154987980,154812653
148588172,145861018,147013596,147174814,145924879
154735048,154813458,154987980,154813246,154813063
